drug_name	host_protein	action_type	p_chembl	metadata	is_experimental	data_source	abbreviated_data_source	acquisition_method	prioritized_for_pathway_analysis	do_ppi_expansion	source_specific_score_type	directed	source_specific_score	edge_label
terazosin	NQO2	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terazosin_NQO2
terbinafine	SIGMAR1	unknown	6.628193541	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terbinafine_SIGMAR1
terconazole	ADRA1D	unknown	5.269702338	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terconazole_ADRA1D
terconazole	CHRM2	unknown	5.338187314	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terconazole_CHRM2
terconazole	SIGMAR1	unknown	6.669586227000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terconazole_SIGMAR1
terconazole	SLC28A1	unknown	5.373044049	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terconazole_SLC28A1
terfenadine	HSP90AA1	unknown	5.46	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terfenadine_HSP90AA1
terguride	ADRA1D	unknown	8.41	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terguride_ADRA1D
testosterone	AR	agonist	9.2	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	testosterone_AR
testosterone	SIGMAR1	unknown	5.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	testosterone_SIGMAR1
testosterone cypionate	AR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	testosterone cypionate_AR
testosterone enantate	AR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	testosterone enantate_AR
testosterone propionate	AR	agonist	9.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	testosterone propionate_AR
testosterone undecanoate	AR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	testosterone undecanoate_AR
tetracaine	SIGMAR1	unknown	6.153044675	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tetracaine_SIGMAR1
theophylline	ADORA1	antagonist	9.22	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	theophylline_ADORA1
thiamine	HSP90AA1	unknown	4.9	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiamine_HSP90AA1
thiamine	THTPA	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiamine_THTPA
thiethylperazine	CHRM2	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiethylperazine_CHRM2
thiethylperazine	GFER	unknown	5.96000003814697	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiethylperazine_GFER
thiethylperazine	SIGMAR1	unknown	7.1549	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiethylperazine_SIGMAR1
thioguanine	IMPDH2	inhibitor	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thioguanine_IMPDH2
thioguanine	MAPK3	unknown	5.258375742	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thioguanine_MAPK3
thiomersal	MAPK3	unknown	6.111259039	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiomersal_MAPK3
thiomersal	TLR9	unknown	5.199999809265139	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiomersal_TLR9
thioridazine	ADRA1D	unknown	8.68613278	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thioridazine_ADRA1D
thioridazine	CHRM2	unknown	7.85387182235718	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thioridazine_CHRM2
thioridazine	PIM1	unknown	5.16	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thioridazine_PIM1
thioridazine	SIGMAR1	unknown	6.815308569	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thioridazine_SIGMAR1
thiothixene	CHRM2	unknown	5.677780628204349	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thiothixene_CHRM2
thyropropic acid	PCNA	unknown	4.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	thyropropic acid_PCNA
tibolone	AR	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tibolone_AR
ticagrelor	SLC29A1	inhibitor	7.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ticagrelor_SLC29A1
ticlopidine	SIGMAR1	unknown	6.747146969	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ticlopidine_SIGMAR1
tiludronic acid	PTPN1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tiludronic acid_PTPN1
tinoridine	ADORA1	antagonist	4.98716259002686	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tinoridine_ADORA1
tiotropium bromide	CHRM2	unknown	11.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tiotropium bromide_CHRM2
tiratricol	AR	unknown	4.46	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tiratricol_AR
tiratricol	PCNA	unknown	4.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tiratricol_PCNA
tirilazad	MAPK14	unknown	5.130416292	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tirilazad_MAPK14
tirilazad	MAPK3	unknown	4.788826043	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tirilazad_MAPK3
tivozanib	FLT1	inhibitor	9.677781	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tivozanib_FLT1
tivozanib	FLT3	inhibitor	6.374688	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tivozanib_FLT3
tofacitinib	ABL1	unknown	5.66	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tofacitinib_ABL1
tofacitinib	PRKCD	unknown	5.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tofacitinib_PRKCD
tofacitinib	RET	unknown	5.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tofacitinib_RET
tofacitinib	ROCK1	unknown	6.33	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tofacitinib_ROCK1
tofacitinib	RPS6KA1	unknown	5.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tofacitinib_RPS6KA1
tolcapone	COMT	inhibitor	9.56863594055176	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tolcapone_COMT
tolfenamic acid	AR	unknown	4.33	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tolfenamic acid_AR
tolfenamic acid	TTR	unknown	4.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tolfenamic acid_TTR
tolperisone	SIGMAR1	unknown	8.252588192000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tolperisone_SIGMAR1
tolterodine	CHRM2	antagonist	8.57	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tolterodine_CHRM2
tonzonium	IDE	unknown	4.269999980926509	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tonzonium_IDE
topotecan	SLC47A1	unknown	5.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	topotecan_SLC47A1
toyocamycin	ADK	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	toyocamycin_ADK
trabectedin	SRC	unknown	6.68	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trabectedin_SRC
tranexamic acid	PLG	inhibitor	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tranexamic acid_PLG
trastuzumab	ERBB2	antibody binding	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trastuzumab_ERBB2
trastuzumab deruxtecan	ERBB2	binding agent	8.13	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trastuzumab deruxtecan_ERBB2
trastuzumab emtansine	ERBB2	antibody binding	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trastuzumab emtansine_ERBB2
trazodone	ADRA1D	unknown	7.327902142	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trazodone_ADRA1D
trazodone	SIGMAR1	unknown	6.033389013	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trazodone_SIGMAR1
trelagliptin	DPP4	inhibitor	8.39793968200684	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trelagliptin_DPP4
tretinoin	MAPK1	unknown	6.239577517000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tretinoin_MAPK1
triclosan	CBR1	unknown	7.22	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	triclosan_CBR1
trifluoperazine	SIGMAR1	unknown	7.82	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trifluoperazine_SIGMAR1
trifluperidol	SIGMAR1	unknown	9.08	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trifluperidol_SIGMAR1
trihexyphenidyl	CHRM2	unknown	7.73	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trihexyphenidyl_CHRM2
trihexyphenidyl	SIGMAR1	unknown	7.346787486	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trihexyphenidyl_SIGMAR1
trimethoprim	DHFR	unknown	8.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trimethoprim_DHFR
trimetrexate	DHFR	unknown	8.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trimetrexate_DHFR
triparanol	SIGMAR1	unknown	8.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	triparanol_SIGMAR1
troglitazone	MAPK1	unknown	5.907279355	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	troglitazone_MAPK1
troglitazone	PPARG	agonist	6.27	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	troglitazone_PPARG
troglitazone	PTPN1	unknown	4.26	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	troglitazone_PTPN1
tropicamide	CHRM2	unknown	7.431798276	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tropicamide_CHRM2
trospium	CHRM2	antagonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trospium_CHRM2
troxacitabine	POLA	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	troxacitabine_POLA
trypan blue	PTPN1	unknown	5.41	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	trypan blue_PTPN1
tubercidin	ADK	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	tubercidin_ADK
tubocurarine	CHRM2	unknown	7.0132	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tubocurarine_CHRM2
tubocurarine	SLC47A1	unknown	5.03	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tubocurarine_SLC47A1
tyramine	BACE1	unknown	2.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tyramine_BACE1
umeclidinium	CHRM2	unknown	9.82390880584717	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	umeclidinium_CHRM2
urapidil	ADRA1D	antagonist	7.9	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	urapidil_ADRA1D
uridine	SLC28A1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	uridine_SLC28A1
uridine	SLC28A3	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	uridine_SLC28A3
uridine	SLC29A1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	uridine_SLC29A1
uridine	SLC29A2	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	uridine_SLC29A2
uridine	SLC29A3	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	uridine_SLC29A3
uridine triphosphate	P2RX3	unknown	5.583359493	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	uridine triphosphate_P2RX3
uridine triphosphate	P2RY2	agonist||unknown	8.1||nan	is_activity_known:True||Chemical space:NHC	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_nhc	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	uridine triphosphate_P2RY2
uridine triphosphate	P2RY4	agonist||unknown	6.3||nan	is_activity_known:True||Chemical space:NHC	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_nhc	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	uridine triphosphate_P2RY4
urokinase	PLG	activator	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	urokinase_PLG
valethamate	CHRM2	unknown	7.71999979019165	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	valethamate_CHRM2
valethamate	SIGMAR1	unknown	6.699999809265139	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	valethamate_SIGMAR1
valproic acid	HDAC2	unknown	4.21	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	valproic acid_HDAC2
vandetanib	ABL1	unknown	8.05	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_ABL1
vandetanib	CDK7	unknown	5.39	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_CDK7
vandetanib	CIT	unknown	5.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_CIT
vandetanib	COQ8B	unknown	5.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_COQ8B
vandetanib	CSK	unknown	5.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_CSK
vandetanib	ERBB2	inhibitor	5.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_ERBB2
vandetanib	FLT1	inhibitor	6.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_FLT1
vandetanib	FLT3	unknown	6.72	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_FLT3
vandetanib	MAP4K1	unknown	5.26	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_MAP4K1
vandetanib	RET	inhibitor	7.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_RET
vandetanib	RPS6KA1	unknown	6.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_RPS6KA1
vandetanib	SRC	inhibitor	7.15	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vandetanib_SRC
vecuronium	SLC47A1	unknown	5.72	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vecuronium_SLC47A1
verapamil	ABCC1	unknown	4.88	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	verapamil_ABCC1
verapamil	ADRA1D	unknown	6.07211659	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	verapamil_ADRA1D
vesnarinone	VCP	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vesnarinone_VCP
vidarabine	DPP4	unknown	7.21	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vidarabine_DPP4
vidarabine	POLA1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vidarabine_POLA1
vildagliptin	DPP4	inhibitor	8.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vildagliptin_DPP4
vinblastine	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vinblastine_ABCC1
vinburnine	CHRM2	allosteric modulator	4.2	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vinburnine_CHRM2
vincamine	CHRM2	allosteric modulator	5.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vincamine_CHRM2
vincristine	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vincristine_ABCC1
vorinostat	HDAC2	inhibitor	8.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	vorinostat_HDAC2
xanomeline	CHRM2	unknown	6.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	xanomeline_CHRM2
ximelagatran	PLAT	unknown	5.82000017166138	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ximelagatran_PLAT
ximelagatran	PLG	unknown	5.7399997711181605	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ximelagatran_PLG
yohimbine	ADRA1D	unknown	8.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	yohimbine_ADRA1D
yohimbine	CDC25A	unknown	4.65	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	yohimbine_CDC25A
zafirlukast	MAPK1	unknown	6.269217724	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	zafirlukast_MAPK1
zafirlukast	MAPK14	unknown	6.452225295	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	zafirlukast_MAPK14
zafirlukast	MAPK3	unknown	5.358922687	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	zafirlukast_MAPK3
zafirlukast	SLC47A1	unknown	5.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	zafirlukast_SLC47A1
