source_node	target_node	p_chembl	action_type	is_activity_known	source	data_origin	priority	relationship	edge_label	is_in_drugcentral	is_in_jdti	comment	pmids	metadata	struct_id	drug_name
4903	MARK2	5.85	unknown	True	DrugCentral	Web download	0	DTI	4903_MARK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	MARK3	6.11	unknown	True	DrugCentral	Web download	0	DTI	4903_MARK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	PRKD1	6.0	unknown	True	DrugCentral	Web download	0	DTI	4903_PRKD1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	RET	8.02	unknown	True	DrugCentral	Web download	0	DTI	4903_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	RIPK1	6.62	unknown	True	DrugCentral	Web download	0	DTI	4903_RIPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	RPS6KA1	6.74	unknown	True	DrugCentral	Web download	0	DTI	4903_RPS6KA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	RPS6KA4	6.21	unknown	True	DrugCentral	Web download	0	DTI	4903_RPS6KA4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	SRC	6.24	unknown	True	DrugCentral	Web download	0	DTI	4903_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	TBK1	6.82	unknown	True	DrugCentral	Web download	0	DTI	4903_TBK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	TGFBR1	5.38	unknown	True	DrugCentral	Web download	0	DTI	4903_TGFBR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4905	VEGFA	3.0	antagonist	False	DrugCentral	Web download	0	DTI	4905_VEGFA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4905	pegaptanib
4916	VEGFA	12.301030158996598	inhibitor	True	DrugCentral	Web download	0	DTI	4916_VEGFA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4916	aflibercept
4937	RET	8.31875896453857	inhibitor	True	DrugCentral	Web download	0	DTI	4937_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4937	alectinib
4938	ROCK1	7.2924299240112305	inhibitor	True	DrugCentral	Web download	0	DTI	4938_ROCK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4938	ripasudil
4941	CDK4	7.95860719680786	inhibitor	True	DrugCentral	Web download	0	DTI	4941_CDK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4941	palbociclib
4941	DYRK1A	5.698969841003421	inhibitor	True	DrugCentral	Web download	0	DTI	4941_DYRK1A	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4941	palbociclib
4941	FLT3	5.46	unknown	True	DrugCentral	Web download	0	DTI	4941_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4941	palbociclib
4941	RPS6KA1	5.09690999984741	inhibitor	True	DrugCentral	Web download	0	DTI	4941_RPS6KA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4941	palbociclib
4942	FLT1	7.65757751464844	inhibitor	True	DrugCentral	Web download	0	DTI	4942_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4942	lenvatinib
4942	RET	8.82	inhibitor	True	DrugCentral	Web download	0	DTI	4942_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4942	lenvatinib
4956	VEGFA	3.0	antibody binding	False	DrugCentral	Web download	0	DTI	4956_VEGFA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4956	bevacizumab
4957	ERBB2	3.0	antibody binding	False	DrugCentral	Web download	0	DTI	4957_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4957	pertuzumab
4971	VEGFA	3.0	antibody binding	False	DrugCentral	Web download	0	DTI	4971_VEGFA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4971	ranibizumab
4973	HDAC2	6.79587984085083	inhibitor	True	DrugCentral	Web download	0	DTI	4973_HDAC2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4973	chidamide
4979	ERBB2	3.0	antibody binding	False	DrugCentral	Web download	0	DTI	4979_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4979	trastuzumab
4990	ERBB2	3.0	antibody binding	False	DrugCentral	Web download	0	DTI	4990_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4990	trastuzumab emtansine
5003	LCK	4.73999977111816	unknown	True	DrugCentral	Web download	0	DTI	5003_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5003	insulin human
5013	DPP4	8.39793968200684	inhibitor	True	DrugCentral	Web download	0	DTI	5013_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5013	trelagliptin
5014	ADRA1D	8.58502674102783	antagonist	True	DrugCentral	Web download	0	DTI	5014_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5014	brexpiprazole
5037	ADRA1D	6.67999982833862	unknown	True	DrugCentral	Web download	0	DTI	5037_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5037	cariprazine
5039	LCK	7.099999904632571	unknown	True	DrugCentral	Web download	0	DTI	5039_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5039	tannic acid
5039	MAPK1	6.73000001907349	unknown	True	DrugCentral	Web download	0	DTI	5039_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5039	tannic acid
5039	MAPK14	6.42999982833862	unknown	True	DrugCentral	Web download	0	DTI	5039_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5039	tannic acid
5039	MAPK3	5.389999866485599	unknown	True	DrugCentral	Web download	0	DTI	5039_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5039	tannic acid
5044	PLG	3.0	activator	False	DrugCentral	Web download	0	DTI	5044_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5044	reteplase
5047	PPARG	8.52287864685059	agonist	True	DrugCentral	Web download	0	DTI	5047_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5047	saroglitazar
5054	DPP4	9.09691047668457	inhibitor	True	DrugCentral	Web download	0	DTI	5054_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5054	omarigliptin
5066	PLG	3.0	activator	False	DrugCentral	Web download	0	DTI	5066_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5066	tenecteplase
5078	PPARG	7.744727611541751	agonist	True	DrugCentral	Web download	0	DTI	5078_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5078	lobeglitazone
5109	PLG	3.0	activator	False	DrugCentral	Web download	0	DTI	5109_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5109	urokinase
5110	GLA	7.150000095367429	pharmacological chaperone	True	DrugCentral	Web download	0	DTI	5110_GLA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5110	migalastat
5141	PLG	3.0	activator	False	DrugCentral	Web download	0	DTI	5141_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5141	alteplase
5143	COMT	9.0	inhibitor	True	DrugCentral	Web download	0	DTI	5143_COMT	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5143	opicapone
5188	ABL1	7.514278411865231	inhibitor	True	DrugCentral	Web download	0	DTI	5188_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5188	radotinib
5211	CSK	6.28	inhibitor	True	DrugCentral	Web download	0	DTI	5211_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5211	apatinib
5211	RET	7.886056423187259	inhibitor	True	DrugCentral	Web download	0	DTI	5211_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5211	apatinib
5211	SRC	6.27572393417358	inhibitor	True	DrugCentral	Web download	0	DTI	5211_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5211	apatinib
5218	CDK4	8.0	inhibitor	True	DrugCentral	Web download	0	DTI	5218_CDK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5218	ribociclib
5231	ABL1	6.1	unknown	True	DrugCentral	Web download	0	DTI	5231_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	AKT1	6.02	unknown	True	DrugCentral	Web download	0	DTI	5231_AKT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	AKT2	6.11	unknown	True	DrugCentral	Web download	0	DTI	5231_AKT2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	CHUK	5.42	unknown	True	DrugCentral	Web download	0	DTI	5231_CHUK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	CSK	5.06	unknown	True	DrugCentral	Web download	0	DTI	5231_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	DYRK1A	7.0	unknown	True	DrugCentral	Web download	0	DTI	5231_DYRK1A	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	EIF2AK4	7.41	unknown	True	DrugCentral	Web download	0	DTI	5231_EIF2AK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	FLT1	6.35	unknown	True	DrugCentral	Web download	0	DTI	5231_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	FLT3	7.96	inhibitor	True	DrugCentral	Web download	0	DTI	5231_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	GSK3B	5.75	unknown	True	DrugCentral	Web download	0	DTI	5231_GSK3B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	IKBKB	5.2	unknown	True	DrugCentral	Web download	0	DTI	5231_IKBKB	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	LCK	6.55	unknown	True	DrugCentral	Web download	0	DTI	5231_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	MAP4K1	5.68	unknown	True	DrugCentral	Web download	0	DTI	5231_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	MAPK8	5.36	unknown	True	DrugCentral	Web download	0	DTI	5231_MAPK8	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	MARK1	6.77	unknown	True	DrugCentral	Web download	0	DTI	5231_MARK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	MARK2	7.0	unknown	True	DrugCentral	Web download	0	DTI	5231_MARK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	MARK3	7.68	unknown	True	DrugCentral	Web download	0	DTI	5231_MARK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	PIM1	6.25	unknown	True	DrugCentral	Web download	0	DTI	5231_PIM1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	PRKACA	6.14	unknown	True	DrugCentral	Web download	0	DTI	5231_PRKACA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	PRKCA	6.14	unknown	True	DrugCentral	Web download	0	DTI	5231_PRKCA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	PRKCD	6.5	unknown	True	DrugCentral	Web download	0	DTI	5231_PRKCD	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	RET	7.7	unknown	True	DrugCentral	Web download	0	DTI	5231_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	ROCK1	5.11	unknown	True	DrugCentral	Web download	0	DTI	5231_ROCK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	RPS6KA1	6.59	unknown	True	DrugCentral	Web download	0	DTI	5231_RPS6KA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	RPS6KA4	6.59	unknown	True	DrugCentral	Web download	0	DTI	5231_RPS6KA4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	SRC	5.92	unknown	True	DrugCentral	Web download	0	DTI	5231_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5231	TBK1	8.03	unknown	True	DrugCentral	Web download	0	DTI	5231_TBK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5231	midostaurin
5233	FLT3	8.6777811050415	inhibitor	True	DrugCentral	Web download	0	DTI	5233_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5233	brigatinib
5239	DPP4	9.04575729370117	inhibitor	True	DrugCentral	Web download	0	DTI	5239_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5239	evogliptin
5248	PPARG	5.95860719680786	agonist	True	DrugCentral	Web download	0	DTI	5248_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5248	pemafibrate
5252	ABL1	5.22	unknown	True	DrugCentral	Web download	0	DTI	5252_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	CDK7	5.29	unknown	True	DrugCentral	Web download	0	DTI	5252_CDK7	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	CSK	6.26	unknown	True	DrugCentral	Web download	0	DTI	5252_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	EIF2AK4	7.02	unknown	True	DrugCentral	Web download	0	DTI	5252_EIF2AK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	ERBB2	7.22914791107178	inhibitor	True	DrugCentral	Web download	0	DTI	5252_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	FLT3	5.51	unknown	True	DrugCentral	Web download	0	DTI	5252_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	LCK	6.92	unknown	True	DrugCentral	Web download	0	DTI	5252_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	MAP4K1	7.03	unknown	True	DrugCentral	Web download	0	DTI	5252_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	MAPK8	5.48	unknown	True	DrugCentral	Web download	0	DTI	5252_MAPK8	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	PRKD1	6.09	unknown	True	DrugCentral	Web download	0	DTI	5252_PRKD1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	RPS6KA1	5.13	unknown	True	DrugCentral	Web download	0	DTI	5252_RPS6KA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5252	SRC	5.39	unknown	True	DrugCentral	Web download	0	DTI	5252_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5252	neratinib
5258	FLT1	9.677781	inhibitor	True	DrugCentral	Web download	0	DTI	5258_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5258	tivozanib
5258	FLT3	6.374688	inhibitor	True	DrugCentral	Web download	0	DTI	5258_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5258	tivozanib
5259	CDK4	9.22184875	inhibitor	True	DrugCentral	Web download	0	DTI	5259_CDK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5259	abemaciclib
5271	GHSR	7.81	agonist	True	DrugCentral	Web download	0	DTI	5271_GHSR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5271	macimorelin
5278	AR	7.79588	inhibitor	True	DrugCentral	Web download	0	DTI	5278_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5278	apalutamide
5279	CD4	3.0	antibody binding	False	DrugCentral	Web download	0	DTI	5279_CD4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5279	ibalizumab
5292	IDH1	7.1487416513	inhibitor	True	DrugCentral	Web download	0	DTI	5292_IDH1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5292	ivosidenib
5297	ERBB2	7.3400838	inhibitor	True	DrugCentral	Web download	0	DTI	5297_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5297	dacomitinib
5303	CHRM2	9.52	antagonist	True	DrugCentral	Web download	0	DTI	5303_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5303	revefenacin
5306	FLT3	8.301029996	inhibitor	True	DrugCentral	Web download	0	DTI	5306_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5306	gilteritinib
5313	TTR	3.0	antisense inhibitor	False	DrugCentral	Web download	0	DTI	5313_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5313	patisiran
5319	TTR	3.0	antisense inhibitor	False	DrugCentral	Web download	0	DTI	5319_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5319	inotersen 
5334	AR	7.187	inhibitor	True	DrugCentral	Web download	0	DTI	5334_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5334	darolutamide
5341	FLT3	8.796	inhibitor	True	DrugCentral	Web download	0	DTI	5341_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5341	quizartinib
5343	FLT3	6.79	inhibitor	True	DrugCentral	Web download	0	DTI	5343_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5343	pexidartinib
5347	FLT3	7.82	inhibitor	True	DrugCentral	Web download	0	DTI	5347_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5347	fedratinib
5363	VEGFA	8.8	inhibitor	True	DrugCentral	Web download	0	DTI	5363_VEGFA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5363	brolucizumab
5367	ERBB2	8.13	binding agent	True	DrugCentral	Web download	0	DTI	5367_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5367	trastuzumab deruxtecan
5375	NFKB1	3.0	inhibitor	False	DrugCentral	Web download	0	DTI	5375_NFKB1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	5375	cepharanthine
5376	POLA	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	5376_POLA	False	True			orig_direction_jdti:manually_assigned_drug_to_target	5376	remdesivir
5376	TMIGD3	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	5376_TMIGD3	False	True			orig_direction_jdti:manually_assigned_drug_to_target	5376	remdesivir
